time,v_y
0.911564626,-0.003316529
0.911964786,-0.001846641
0.912364946,-0.000727436
0.912765106,-0.005629552
0.913165266,-0.00239132
0.913565426,0.001704968
0.913965586,0.00680854
0.914365746,0.006122095
0.914765906,0.007106995
0.915166066,0.008159047
0.915566226,0.011971804
0.915966387,0.015202574
0.916366547,0.008658958
0.916766707,0.01348646
0.917166867,0.009621474
0.917567027,0.01315816
0.917967187,0.015993478
0.918367347,0.012046417
0.918767507,0.013747608
0.919167667,0.013113392
0.919567827,0.013232774
0.919967987,0.01496381
0.920368147,0.012232951
0.920768307,0.010904829
0.921168467,0.010643681
0.921568627,0.008927568
0.921968788,0.011777808
0.922368948,0.005629645
0.922769108,0.00653247
0.923169268,0.003443466
0.923569428,0.002824173
0.923969588,0.004189602
0.924369748,-0.001913793
0.924769908,-0.003495602
0.925170068,-0.010912197
0.925570228,-0.007412817
0.925970388,-0.005987697
0.926370548,-0.007039749
0.926770708,-0.010203367
0.927170868,-0.014471267
0.927571028,-0.013031224
0.927971188,-0.010501822
0.928371349,-0.008703633
0.928771509,-0.011330033
0.929171669,-0.016067999
0.929571829,-0.011471799
0.929971989,-0.006226461
0.930372149,-0.007062133
0.930772309,-0.007047211
0.931172469,-0.013210297
0.931572629,-0.008323104
0.931972789,-0.000525979
0.932372949,0.001585586
0.932773109,-0.000622977
0.933173269,-0.003741827
0.933573429,-0.002645006
0.933973589,0.005114811
0.934373749,0.008741033
0.93477391,0.007077149
0.93517407,0.008091895
0.93557423,0.010039311
0.93597439,0.013493922
0.93637455,0.013859528
0.93677471,0.010807831
0.93717487,0.012583635
0.93757503,0.012658249
0.93797519,0.014575819
0.93837535,0.014702662
0.93877551,0.012494099
0.93917567,0.014575819
0.93957583,0.011434585
0.93997599,0.013225313
0.94037615,0.014598203
0.940776311,0.011188361
0.941176471,0.010710833
0.941576631,0.008151586
0.941976791,0.005890793
0.942376951,0.006226554
0.942777111,0.003764304
0.943177271,0.004032913
0.943577431,0.000861834
0.943977591,0.000548457
0.944377751,0.001085675
0.944777911,-0.002518163
0.945178071,-0.006323458
0.945578231,-0.015814312
0.945978391,-0.008770786
0.946378551,-0.006465224
0.946778711,-0.006733833
0.947178872,-0.010777892
0.947579032,-0.015791928
0.947979192,-0.014560803
0.948379352,-0.007218822
0.948779512,-0.009263235
0.949179672,-0.011009194
0.949579832,-0.01465034
0.949979992,-0.01333714
0.950380152,-0.00660699
0.950780312,-0.00775604
0.951180472,-0.004905799
0.951580632,-0.011874713
0.951980792,-0.006569683
0.952380952,0.000302232
0.952781112,-0.000525979
0.953181273,0.000197773
0.953581433,-0.002212247
0.953981593,0.002033268
0.954381753,0.006241477
0.954781913,0.009263329
0.955182073,0.010278074
0.955582233,0.010016927
0.955982393,0.011904651
0.956382553,0.011031672
0.956782713,0.014702662
0.957182873,0.009636397
0.957583033,0.012904474
0.957983193,0.011725579
0.958383353,0.009464786
0.958783513,0.015098115
0.959183673,0.010897367
0.959583834,0.011688272
0.959983994,0.011083901
0.960384154,0.011106286
0.960784314,0.014001294
0.961184474,0.011583813
0.961584634,0.008106818
0.961984794,0.006398165
0.962384954,0.003421082
0.962785114,0.008532115
0.963185274,0.00445075
0.963585434,0.001816889
0.963985594,-0.003697059
0.964385754,-0.002809156
0.964785914,-0.001204963
0.965186074,-0.005055027
0.965586234,-0.008158954
0.965986395,-0.015180096
0.966386555,-0.009114008
0.966786715,-0.006950213
0.967186875,-0.008509638
0.967587035,-0.011509106
0.967987195,-0.018336253
0.968387355,-0.010568974
0.968787515,-0.009457231
0.969187675,-0.008867783
0.969587835,-0.011501644
0.969987995,-0.017888571
0.970388155,-0.013232681
0.970788315,-0.005189331
0.971188475,-0.004062665
0.971588635,-0.004458118
0.971988796,-0.008673788
0.972388956,-0.004383504
0.972789116,0.001518434
0.973189276,-0.000227525
0.973589436,0.001921348
0.973989596,0.004055297
0.974389756,0.004017991
0.974789916,0.008308274
0.975190076,0.012382179
0.975590236,0.011755424
0.975990396,0.012426947
0.976390556,0.009352865
0.976790716,0.012016572
0.977190876,0.013665533
0.977591036,0.012180722
0.977991196,0.013456615
0.978391357,0.011068979
0.978791517,0.012979088
0.979191677,0.015217497
0.979591837,0.01194942
0.979991997,0.011330126
0.980392157,0.010927213
0.980792317,0.009226022
0.981192477,0.01332231
0.981592637,0.007256222
0.981992797,0.007584522
0.982392957,0.003331545
0.982793117,0.00510735
0.983193277,0.006405627
0.983593437,0.003950838
0.983993597,-0.000540902
0.984393758,-0.006577145
0.984793918,-0.004316352
0.985194078,-0.005040104
0.985594238,-0.00977807
0.985994398,-0.009367695
0.986394558,-0.015687469
0.986794718,-0.011233035
0.987194878,-0.006122002
0.987595038,-0.009501999
0.987995198,-0.014769721
0.988395358,-0.015650162
0.988795518,-0.013478906
0.989195678,-0.006860677
0.989595838,-0.007524738
0.989995998,-0.010061601
0.990396158,-0.015732237
0.990796319,-0.010785354
0.991196479,-0.00244355
0.991596639,-0.005398249
0.991996799,-0.002794234
0.992396959,-0.005875777
0.992797119,-0.006427918
0.993197279,0.001675123
0.993597439,0.002555564
0.993997599,0.003361391
0.994397759,0.00363
0.994797919,0.003062936
0.995198079,0.011300281
0.995598239,0.013725224
0.995998399,0.010158692
0.996398559,0.009845315
0.996798719,0.00943494
0.99719888,0.011598735
0.99759904,0.01632924
0.9979992,0.013874451
0.99839936,0.012785092
0.99879952,0.011449508
0.99919968,0.01194942
0.99959984,0.014374363
1,0.01189719
1,0.012083724
1.00040016,0.009420017
1.00080032,0.010233306
1.00120048,0.012300104
1.00160064,0.00762929
1.0020008,0.003980684
1.00240096,0.004047836
1.00280112,0.002861479
1.003201281,0.007405449
1.003601441,-6.34E-05
1.004001601,-0.002704697
1.004401761,-0.008323104
1.004801921,-0.008561867
1.005202081,-0.006860677
1.005602241,-0.006800986
1.006002401,-0.009845222
1.006402561,-0.016881287
1.006802721,-0.011397185
1.007202881,-0.009949681
1.007603041,-0.010136215
1.008003201,-0.010016833
1.008403361,-0.01640376
1.008803521,-0.014456344
1.009203681,-0.006786063
1.009603842,-0.009099085
1.010004002,-0.006554761
1.010404162,-0.01410566
1.010804322,-0.011561335
1.011204482,-0.002398782
1.011604642,0.000869295
1.012004802,-0.000958738
1.012404962,-0.004756572
1.012805122,-0.003159841
1.013205282,0.001973577
1.013605442,0.008524654
1.014005602,0.003495695
1.014405762,0.0052715
1.014805922,0.007457679
1.015206082,0.012024033
1.015606242,0.013434231
1.016006403,0.008838031
1.016406563,0.00959909
1.016806723,0.008151586
1.017206883,0.012620942
1.017607043,0.017060453
1.018007203,0.011762885
1.018407363,0.014053524
1.018807523,0.010598913
1.019207683,0.011919574
1.019607843,0.015471183
1.020008003,0.011956881
1.020408163,0.010531761
1.020808323,0.01096452
1.021208483,0.010546683
1.021608643,0.010539222
1.022008804,0.004853663
1.022408964,0.004391059
1.022809124,0.002115343
1.023209284,0.000996139
1.023609444,0.000332077
1.024009604,-0.000951277
1.024409764,-0.005726549
1.024809924,-0.013456521
1.025210084,-0.011233035
1.025610244,-0.005540015
1.026010404,-0.008890167
1.026410564,-0.010427208
1.026810724,-0.013322217
1.027210884,-0.015329324
1.027611044,-0.00830072
1.028011204,-0.008726017
1.028411365,-0.009636304
1.028811525,-0.016642523
1.029211685,-0.011867251
1.029611845,-0.007509815
1.030012005,-0.006136924
1.030412165,-0.005995158
1.030812325,-0.012777537
1.031212485,-0.010233213
1.031612645,0.001481127
1.032012805,0.002689868
1.032412965,8.59E-05
1.032813125,-0.003577677
1.033213285,-0.001831718
1.033613445,0.007674059
1.034013605,0.009255867
1.034413766,0.006219093
1.034813926,0.007808363
1.035214086,0.010830215
1.035614246,0.009860238
1.036014406,0.01217326
1.036414566,0.010352688
1.036814726,0.010994365
1.037214886,0.01386699
1.037615046,0.010106463
1.038015206,0.015172728
1.038415366,0.014553435
1.038815526,0.013083547
1.039215686,0.011553967
1.039615846,0.010867522
1.040016006,0.016306856
1.040416166,0.011270435
1.040816327,0.00976324
1.041216487,0.009890083
1.041616647,0.006025097
1.042016807,0.008166508
1.042416967,0.006174325
1.042817127,0.003995607
1.043217287,0.00051115
1.043617447,-0.003562754
1.044017607,-0.000757282
1.044417767,-0.003503063
1.044817927,-0.00775604
1.045218087,-0.016538064
1.045618247,-0.011688178
1.046018407,-0.007166592
1.046418567,-0.007412817
1.046818727,-0.008726017
1.047218888,-0.01914208
1.047619048,-0.015351708
1.048019208,-0.006666681
1.048419368,-0.010151138
1.048819528,-0.009360233
1.049219688,-0.014948794
1.049619848,-0.014471267
1.050020008,-0.005823547
1.050420168,-0.005159486
1.050820328,-0.006159308
1.051220488,-0.009442308
1.051620648,-0.005972774
1.052020808,0.00111552
1.052420968,0.000996139
1.052821128,0.000130621
1.053221289,-0.000227525
1.053621449,0.002369029
1.054021609,0.007047304
1.054421769,0.010740679
1.054821929,0.007427834
1.055222089,0.010845138
1.055622249,0.010449686
1.056022409,0.008591806
1.056422569,0.014254981
1.056822729,0.011964342
1.057222889,0.015277187
1.057623049,0.012188183
1.058023209,0.011956881
1.058423369,0.01720968
1.058823529,0.013799838
1.059223689,0.01168081
1.05962385,0.01156889
1.06002401,0.010643681
1.06042417,0.013016394
1.06082433,0.009964697
1.06122449,0.009427479
1.06162465,0.004331368
1.06202481,0.002227264
1.06242497,0.00850227
1.06282513,0.006510086
1.06322529,0.001675123
1.06362545,-0.006815908
1.06402561,-0.004913261
1.06442577,-0.003667213
1.06482593,-0.007979881
1.06522609,-0.011688178
1.065626251,-0.015083099
1.066026411,-0.012620849
1.066426571,-0.006211538
1.066826731,-0.007174054
1.067226891,-0.011606103
1.067627051,-0.015836696
1.068027211,-0.013135683
1.068427371,-0.010143676
1.068827531,-0.008263413
1.069227691,-0.00775604
1.069627851,-0.013851974
1.070028011,-0.011941865
1.070428171,-0.003241916
1.070828331,-0.005107256
1.071228491,-0.003465756
1.071628651,-0.006256306
1.072028812,-0.007017365
1.072428972,0.000869295
1.072829132,0.001294593
1.073229292,-0.001652645
1.073629452,0.002294416
1.074029612,0.004040375
1.074429772,0.007256222
1.074829932,0.011091363
1.075230092,0.00948717
1.075630252,0.010919751
1.076030412,0.010591451
1.076430572,0.010710833
1.076830732,0.015515951
1.077230892,0.01534434
1.077631052,0.014165444
1.078031212,0.012300104
1.078431373,0.014463899
1.078831533,0.017821512
1.079231693,0.013255158
1.079631853,0.014210213
1.080032013,0.009255867
1.080432173,0.009867699
1.080832333,0.01250156
1.081232493,0.008091895
1.081632653,0.005562493
1.082032813,0.003637461
1.082432973,0.005525186
1.082833133,0.007599445
1.083233293,0.004077682
1.083633453,-0.001137811
1.084033613,-0.005756395
1.084433774,-0.007144208
1.084833934,-0.002839002
1.085234094,-0.008241029
1.085634254,-0.00824849
1.086034414,-0.013292371
1.086434574,-0.010897274
1.086834734,-0.005741472
1.087234894,-0.010113831
1.087635054,-0.00928562
1.088035214,-0.01755281
1.088435374,-0.013717669
1.088835534,-0.006405533
1.089235694,-0.008278336
1.089635854,-0.008636481
1.090036014,-0.014098199
1.090436174,-0.010964426
1.090836335,-0.00600262
1.091236495,-0.004696881
1.091636655,0.000309693
1.092036815,-0.004465579
1.092436975,-0.006875599
1.092837135,-4.10E-05
1.093237295,0.002025807
1.093637455,0.004443288
1.094037615,0.005137195
1.094437775,0.006487702
1.094837935,0.007106995
1.095238095,0.011956881
1.095638255,0.009300636
1.096038415,0.010225845
1.096438575,0.011673349
1.096838735,0.010628758
1.097238896,0.019164558
1.097639056,0.014120676
1.098039216,0.011807654
1.098439376,0.014083369
1.098839536,0.01299401
1.099239696,0.017493212
1.099639856,0.01348646
1.100040016,0.012449331
1.100440176,0.010382533
1.100840336,0.00768152
1.101240496,0.010195999
1.101640656,0.006920461
1.102040816,0.003622538
1.102440976,0.002309339
1.102841136,0.003898609
1.103241297,0.003092782
1.103641457,-0.000809511
1.104041617,-0.003876131
1.104441777,-0.009710917
1.104841937,-0.008569329
1.105242097,-0.007203899
1.105642257,-0.006323458
1.106042417,-0.010360056
1.106442577,-0.016590294
1.106842737,-0.012389547
1.107242897,-0.009710917
1.107643057,-0.008696172
1.108043217,-0.011352417
1.108443377,-0.017836342
1.108843537,-0.01454588
1.109243697,-0.007741117
1.109643858,-0.008151492
1.110044018,-0.006614452
1.110444178,-0.01509056
1.110844338,-0.013299833
1.111244498,-0.005502709
1.111644658,-0.004719265
1.112044818,-0.004823724
1.112444978,-0.007233745
1.112845138,-0.007159131
1.113245298,-0.001428804
1.113645458,0.004816357
1.114045618,0.003562848
1.114445778,0.006345936
1.114845938,0.00615194
1.115246098,0.011643504
1.115646259,0.013807299
1.116046419,0.009740856
1.116446579,0.012016572
1.116846739,0.012732863
1.117246899,0.015657717
1.117647059,0.019149635
1.118047219,0.014038601
1.118447379,0.017321601
1.118847539,0.017291755
1.119247699,0.013919219
1.119647859,0.018097583
1.120048019,0.015971094
1.120448179,0.015120499
1.120848339,0.012434408
1.121248499,0.012292642
1.121648659,0.013837144
1.12204882,0.010509376
1.12244898,0.009882622
1.12284914,0.007054765
1.1232493,0.006263861
1.12364946,0.006569777
1.12404962,0.003353929
1.12444978,-0.001346729
1.12484994,-0.009434847
1.1252501,-0.007726195
1.12565026,-0.002339091
1.12605042,-0.00512964
1.12645058,-0.005942929
1.12685074,-0.012688001
1.1272509,-0.013725131
1.12765106,-0.007562045
1.12805122,-0.010113831
1.128451381,-0.010897274
1.128851541,-0.016127689
1.129251701,-0.01750058
1.129651861,-0.009531845
1.130052021,-0.011233035
1.130452181,-0.011635949
1.130852341,-0.016485835
1.131252501,-0.017575194
1.131652661,-0.007435202
1.132052821,-0.006584606
1.132452981,-0.008233567
1.132853141,-0.011195728
1.133253301,-0.010792815
1.133653461,-0.00222717
1.134053621,-0.000227525
1.134453782,0.000757375
1.134853942,0.002719713
1.135254102,0.004137372
1.135654262,0.004189602
1.136054422,0.00762929
1.136454582,0.006219093
1.136854742,0.009240945
1.137254902,0.012128492
1.137655062,0.010516838
1.138055222,0.014657894
1.138455382,0.015217497
1.138855542,0.013956526
1.139255702,0.012755247
1.139655862,0.014583281
1.140056022,0.017724514
1.140456182,0.017731976
1.140856343,0.01370284
1.141256503,0.013769992
1.141656663,0.010069156
1.142056823,0.016463544
1.142456983,0.014314672
1.142857143,0.013195467
1.143257303,0.009218561
1.143657463,0.006666775
1.144057623,0.007741211
1.144457783,0.006704081
1.144857943,0.002936093
1.145258103,-0.004913261
1.145658263,-0.001809334
1.146058423,0.003286777
1.146458583,0.002503334
1.146858743,-0.001704875
1.147258904,-0.011143499
1.147659064,-0.008703633
1.148059224,-0.002779311
1.148459384,-0.005607168
1.148859544,-0.006636836
1.149259704,-0.016366453
1.149659864,-0.014389192
1.150060024,-0.00808434
1.150460184,-0.008173876
1.150860344,-0.009688533
1.151260504,-0.015754621
1.151660664,-0.013031224
1.152060824,-0.008241029
1.152460984,-0.006517454
1.152861144,-0.009225929
1.153261305,-0.008726017
1.153661465,-0.006233922
1.154061625,-0.003644829
1.154461785,0.002473489
1.154861945,0.000667839
1.155262105,0.004294061
1.155662265,0.00023508
1.156062425,0.001615432
1.156462585,0.007636752
1.156862745,0.004667129
1.157262905,0.008479886
1.157663065,0.005361036
1.158063225,0.00674885
1.158463385,0.012038956
1.158863545,0.009793086
1.159263705,0.011486815
1.159663866,0.009822931
1.160064026,0.007815824
1.160464186,0.013464076
1.160864346,0.013038779
1.161264506,0.008569422
1.161664666,0.008256045
1.162064826,0.00762929
1.162464986,0.012098647
1.162865146,0.010210922
1.163265306,0.007114456
1.163665466,0.002309339
1.164065626,0.003271854
1.164465786,0.00538342
1.164865946,0.003495695
1.165266106,-0.000675207
1.165666267,-0.003965668
1.166066427,-0.001495957
1.166466587,0.003943377
1.166866747,0.001234902
1.167266907,-0.003025536
1.167667067,-0.005890699
1.168067227,-0.00742774
1.168467387,-0.001085582
1.168867547,-0.002921077
1.169267707,-0.001794411
1.169667867,-0.010942042
1.170068027,-0.010606281
1.170468187,-0.002704697
1.170868347,-0.003525447
1.171268507,-0.002689775
1.171668667,-0.005398249
1.172068828,-0.008054495
1.172468988,-0.003137456
1.172869148,-0.001361652
1.173269308,-0.00337622
1.173669468,0.000175389
1.174069628,-0.000108143
1.174469788,0.00182435
1.174869948,0.008494808
1.175270108,0.004107527
1.175670268,0.004107527
1.176070428,0.000802143
1.176470588,0.001951193
1.176870748,0.008584345
1.177270908,0.007994897
1.177671068,0.004592516
1.178071228,0.00615194
1.178471389,0.006681697
1.178871549,0.007703904
1.179271709,0.00784567
1.179671869,0.006360859
1.180072029,0.004062759
1.180472189,0.003831457
1.180872349,0.008673881
1.181272509,0.005659491
1.181672669,0.001249825
1.182072829,0.0026451
1.182472989,0.003659845
1.182873149,0.008457502
1.183273309,0.00374192
1.183673469,0.000190311
1.184073629,-0.002264477
1.18447379,-0.003294145
1.18487395,0.000123159
1.18527411,-0.003294145
1.18567427,-0.000324523
1.18607443,-0.005502709
1.18647459,-0.004592422
1.18687475,-0.00042152
1.18727491,-0.002242093
1.18767507,-0.001309423
1.18807523,-0.00862902
1.18847539,-0.008972242
1.18887555,-0.001003507
1.18927571,-0.003137456
1.18967587,-0.002980768
1.19007603,-0.006853215
1.19047619,-0.008748401
1.190876351,-0.001070659
1.191276511,0.000540996
1.191676671,0.003868763
1.192076831,-0.002906154
1.192476991,-0.002592777
1.192877151,-0.000757282
1.193277311,0.003749382
1.193677471,0.0052715
1.194077631,0.0052715
1.194477791,0.005510263
1.194877951,0.009114102
1.195278111,0.013807299
1.195678271,0.009226022
1.196078431,0.009233483
1.196478591,0.00833812
1.196878752,0.007838209
1.197278912,0.012867167
1.197679072,0.007703904
1.198079232,0.007890438
1.198479392,0.008487347
1.198879552,0.007009997
1.199279712,0.009554322
1.199679872,0.007748672
1.200080032,0.005502802
1.200480192,0.005465495
1.200880352,0.003040552
1.201280512,0.00477905
1.201680672,-0.000481211
1.202080832,0.000734991
1.202480992,-0.003331452
1.202881152,-0.001652645
1.203281313,0.00062307
1.203681473,-0.00288377
1.204081633,-0.006010081
1.204481793,-0.010300365
1.204881953,-0.01049436
1.205282113,-0.005532554
1.205682273,-0.004137279
1.206082433,-0.006151847
1.206482593,-0.01082266
1.206882753,-0.010248135
1.207282913,-0.005875777
1.207683073,-0.005875777
1.208083233,-0.00578624
1.208483393,-0.010263058
1.208883553,-0.009830299
1.209283713,-0.002779311
1.209683874,-0.003473218
1.210084034,-0.001921254
1.210484194,-0.007233745
1.210884354,-0.008449947
1.211284514,0.000637993
1.211684674,0.005114811
1.212084834,0.003167395
1.212484994,0.000406691
1.212885154,-0.003450834
1.213285314,0.005592338
1.213685474,0.01173304
1.214085634,0.007741211
1.214485794,0.01009154
1.214885954,0.008024743
1.215286114,0.009770702
1.215686275,0.012800015
1.216086435,0.00992739
1.216486595,0.009546861
1.216886755,0.010016927
1.217286915,0.010457147
1.217687075,0.012852244
1.218087235,0.010322842
1.218487395,0.010516838
1.218887555,0.007427834
1.219287715,0.005577416
1.219687875,0.010755601
1.220088035,0.008039665
1.220488195,0.005189425
1.220888355,0.006047481
1.221288515,0.002018345
1.221688675,0.002040729
1.222088836,0.001779582
1.222488996,-0.001055736
1.222889156,-0.002406243
1.223289316,-0.005025181
1.223689476,-0.001495957
1.224089636,-0.004017897
1.224489796,-0.006733833
1.224889956,-0.013695285
1.225290116,-0.013090915
1.225690276,-0.00660699
1.226090436,-0.008823015
1.226490596,-0.006651758
1.226890756,-0.013978817
1.227290916,-0.014351885
1.227691076,-0.005793702
1.228091236,-0.006174231
1.228491397,-0.00906924
1.228891557,-0.011829944
1.229291717,-0.012359701
1.229691877,-0.004092511
1.230092037,-0.003764211
1.230492197,-0.003629906
1.230892357,-0.006711449
1.231292517,-0.006830831
1.231692677,0.005047659
1.232092837,0.004137372
1.232492997,0.002406336
1.232893157,0.000637993
1.233293317,0.002354107
1.233693477,0.00779344
1.234093637,0.011106286
1.234493798,0.010643681
1.234893958,0.010389995
1.235294118,0.012673172
1.235694278,0.010860061
1.236094438,0.015418953
1.236494598,0.009375249
1.236894758,0.013344694
1.237294918,0.014657894
1.237695078,0.00959909
1.238095238,0.013001472
1.238495398,0.013225313
1.238895558,0.010099002
1.239295718,0.010569067
1.239695878,0.009367788
1.240096038,0.009360327
1.240496198,0.007547215
1.240896359,0.0062564
1.241296519,0.004428366
1.241696679,-0.000712513
1.242096839,0.004525363
1.242496999,0.003256932
1.242897159,0.001227441
1.243297319,-0.004816263
1.243697479,-0.007741117
1.244097639,-0.003719443
1.244497799,-0.006181693
1.244897959,-0.008852861
1.245298119,-0.014202658
1.245698279,-0.011337494
1.246098439,-0.007121824
1.246498599,-0.005898161
1.24689876,-0.009986988
1.24729892,-0.017739344
1.24769908,-0.014904026
1.24809924,-0.008009726
1.2484994,-0.007838115
1.24889956,-0.008546945
1.24929972,-0.013799744
1.24969988,-0.014590649
1.25010004,-0.003585138
1.2505002,-0.001913793
1.25090036,-0.002570393
1.25130052,-0.004622268
1.25170068,-0.00370452
1.25210084,0.000630532
1.252501,0.005017813
1.25290116,0.003346468
1.253301321,0.004808895
1.253701481,0.00510735
1.254101641,0.009614013
1.254501801,0.014531051
1.254901961,0.01452359
1.255302121,0.013590919
1.255702281,0.010994365
1.256102441,0.010449686
1.256502601,0.013740147
1.256902761,0.014262442
1.257302921,0.012703017
1.257703081,0.011300281
1.258103241,0.012673172
1.258503401,0.013807299
1.258903561,0.011442047
1.259303721,0.01129282
1.259703882,0.008629113
1.260104042,0.007905361
1.260504202,0.010315381
1.260904362,0.008823108
1.261304522,0.004062759
1.261704682,0.001294593
1.262104842,0.001361745
1.262505002,0.004659668
1.262905162,0.004659668
1.263305322,-0.000831895
1.263705482,-0.007397895
1.264105642,-0.007778424
1.264505802,-0.005219177
1.264905962,-0.008688711
1.265306122,-0.00928562
1.265706283,-0.013486367
1.266106443,-0.016120228
1.266506603,-0.006502531
1.266906763,-0.010792815
1.267306923,-0.01312076
1.267707083,-0.016806673
1.268107243,-0.018291485
1.268507403,-0.007979881
1.268907563,-0.009651226
1.269307723,-0.009912374
1.269707883,-0.01312076
1.270108043,-0.013463983
1.270508203,-0.005920545
1.270908363,-0.00288377
1.271308523,-0.002794234
1.271708683,-0.003271761
1.272108844,-0.003935822
1.272509004,0.001764659
1.272909164,0.003615077
1.273309324,0.0049432
1.273709484,0.007688981
1.274109644,0.007547215
1.274509804,0.007994897
1.274909964,0.015978556
1.275310124,0.015142883
1.275710284,0.013076085
1.276110444,0.013740147
1.276510604,0.011136131
1.276910764,0.018299039
1.277310924,0.015150344
1.277711084,0.012419485
1.278111244,0.013292465
1.278511405,0.010927213
1.278911565,0.014202751
1.279311725,0.013881913
1.279711885,0.01173304
1.280112045,0.011068979
1.280512205,0.007644213
1.280912365,0.010412379
1.281312525,0.00779344
1.281712685,0.003033091
1.282112845,0.004040375
1.282513005,0.00177212
1.282913165,0.004652207
1.283313325,0.001600509
1.283713485,-0.001697413
1.284113645,-0.008442486
1.284513806,-0.008726017
1.284913966,-0.00731582
1.285314126,-0.008763324
1.285714286,-0.007166592
1.286114446,-0.01415789
1.286514606,-0.013165528
1.286914766,-0.009457231
1.287314926,-0.010897274
1.287715086,-0.010762969
1.288115246,-0.018269101
1.288515406,-0.016970823
1.288915566,-0.007203899
1.289315726,-0.008039572
1.289715886,-0.008405179
1.290116046,-0.011598642
1.290516206,-0.013292371
1.290916367,-0.004570038
1.291316527,-0.000899048
1.291716687,-0.000376752
1.292116847,-0.001391498
1.292517007,-0.0039209
1.292917167,0.000876757
1.293317327,0.008106818
1.293717487,0.007383065
1.294117647,0.007106995
1.294517807,0.00948717
1.294917967,0.010404917
1.295318127,0.015426415
1.295718287,0.011524122
1.296118447,0.012964165
1.296518607,0.012165799
1.296918768,0.013188006
1.297318928,0.017366369
1.297719088,0.013680456
1.298119248,0.013270081
1.298519408,0.013449153
1.298919568,0.009755779
1.299319728,0.014545974
1.299719888,0.013546151
1.300120048,0.008464963
1.300520208,0.010927213
1.300920368,0.005555031
1.301320528,0.009337942
1.301720688,0.006129556
1.302120848,0.005853486
1.302521008,0.002204879
1.302921168,0.000981216
1.303321329,0.001272209
1.303721489,-0.001466111
1.304121649,-0.003577677
1.304521809,-0.010277981
1.304921969,-0.01202394
1.305322129,-0.00792019
1.305722289,-0.006226461
1.306122449,-0.006890522
1.306522609,-0.014299656
1.306922769,-0.018097489
1.307322929,-0.012173167
1.307723089,-0.008382795
1.308123249,-0.011285265
1.308523409,-0.01618738
1.308923569,-0.015336785
1.309323729,-0.008778247
1.30972389,-0.007472508
1.31012405,-0.006502531
1.31052421,-0.009188622
1.31092437,-0.010845044
1.31132453,-0.001988407
1.31172469,0.002473489
1.31212485,0.000764836
1.31252501,-0.001190041
1.31292517,-0.001428804
1.31332533,0.004749204
1.31372549,0.006935384
1.31412565,0.006935384
1.31452581,0.007920284
1.31492597,0.008658958
1.31532613,0.008763418
1.315726291,0.011889729
1.316126451,0.013583458
1.316526611,0.010695911
1.316926771,0.013896835
1.317326931,0.012792554
1.317727091,0.015172728
1.318127251,0.016038246
1.318527411,0.01447136
1.318927571,0.013053701
1.319327731,0.011934497
1.319727891,0.013911758
1.320128051,0.013508844
1.320528211,0.010606374
1.320928371,0.010651142
1.321328531,0.006107172
1.321728691,0.007114456
1.322128852,0.00735322
1.322529012,0.005062581
1.322929172,0.003033091
1.323329332,-0.001757104
1.323729492,0.000130621
1.324129652,-0.003204609
1.324529812,-0.005771318
1.324929972,-0.012911842
1.325330132,-0.01410566
1.325730292,-0.007181515
1.326130452,-0.007218822
1.326530612,-0.009084163
1.326930772,-0.016769367
1.327330932,-0.017597578
1.327731092,-0.008009726
1.328131253,-0.010136215
1.328531413,-0.007905267
1.328931573,-0.013986278
1.329331733,-0.016321685
1.329731893,-0.006092156
1.330132053,-0.005398249
1.330532213,-0.005928006
1.330932373,-0.008539483
1.331332533,-0.008502176
1.331732693,0.000667839
1.332132853,0.000876757
1.332533013,0.000414152
1.332933173,-0.00113035
1.333333333,0.000138082
1.333733493,0.005719181
1.334133653,0.010076617
1.334533814,0.009300636
1.334933974,0.010591451
1.335334134,0.011412201
1.335734294,0.008987258
1.336134454,0.01386699
1.336534614,0.012307565
1.336934774,0.014120676
1.337334934,0.012419485
1.337735094,0.009718472
1.338135254,0.015247342
1.338535414,0.015195112
1.338935574,0.013822222
1.339335734,0.012441869
1.339735894,0.011300281
1.340136054,0.014135599
1.340536214,0.013508844
1.340936375,0.010651142
1.341336535,0.007375604
1.341736695,0.003428543
1.342136855,0.007532293
1.342537015,0.005846025
1.342937175,0.003488234
1.343337335,-0.000839357
1.343737495,-0.005525093
1.344137655,-0.003585138
1.344537815,-0.005301252
1.344937975,-0.007853038
1.345338135,-0.012867074
1.345738295,-0.013822128
1.346138455,-0.006569683
1.346538615,-0.008308181
1.346938776,-0.009546767
1.347338936,-0.017299123
1.347739096,-0.015374092
1.348139256,-0.007987342
1.348539416,-0.008964781
1.348939576,-0.008024649
1.349339736,-0.012695462
1.349739896,-0.015463628
1.350140056,-0.005681781
1.350540216,-0.00441335
1.350940376,-0.004920722
1.351340536,-0.002674852
1.351740696,-0.005965313
1.352140856,-0.001697413
1.352541016,0.003182318
1.352941176,0.002339184
1.353341337,0.004346291
1.353741497,0.005487879
1.354141657,0.006659313
1.354541817,0.011673349
1.354941977,0.011359972
1.355342137,0.009957236
1.355742297,0.009934852
1.356142457,0.008621652
1.356542617,0.012188183
1.356942777,0.012449331
1.357342937,0.013456615
1.357743097,0.01129282
1.358143257,0.011345049
1.358543417,0.014105753
1.358943577,0.013747608
1.359343737,0.01238964
1.359743898,0.011188361
1.360144058,0.009278252
1.360544218,0.011800192
1.360944378,0.011009288
